id;title;link;price;description;condition;ean;brand;mpn;image_link;product_type;availability;quantity;shipping;TVA;feature;online_only;manufacturer;expiration_date;shipping_weight;genre;featured_product;color;size;year;author;edition;google_product_category
437-480; crème hydratante à l'iris [weleda] volume - 30 ml;http://www.lilibio.com/creme-hydratante/437-creme-hydratante-a-l-iris.html;11.4;Fluide et légère, cette Crème hydratante à l'Iris de WELEDA favorise  l’hydratation naturelle des couches supérieures de l’épiderme. Cette  émulsion stimule les échanges vitaux au sein du tissu cutané.;new;3596209530327;Weleda;;http://www.lilibio.com/img/p/437-557-large.jpg;Visage>Soin hydratant;in stock;2;:::5.9;;;y;Weleda;;0;;n;;;;;;
456-497; crème hydratante légère hydra continu lift'argan   [natessance] vo;http://www.lilibio.com/creme-hydratante/456-creme-hydratante-legere-lift-argan.html;12.9;Le nouveau soin Hydra continu Lift'Argan est super hydratant et  à la texture légère. Un trio d'huile d'Argan, d'Aloé vera et d'Acide hyaluronique. Ce soin 3 en 1 hydrate durablement, protège et lisse le teint.;new;3517360002126;Natessance;;http://www.lilibio.com/img/p/456-576-large.jpg;Visage>Soin hydratant;in stock;2;:::5.9;;;y;Natessance;;0;;n;;;;;;
457-498; crème hydratante riche hydra continu lift'argan   [natessance] volum;http://www.lilibio.com/creme-hydratante/457-creme-hydratante-riche-lift-argan.html;12.9;Le nouveau  soin Hydra continu Lift'Argan est super hydratant et à la texture riche. Un trio d'huile d'Argan,  d'Aloé vera et d'Acide hyaluronique. Ce soin 3 en 1 hydrate durablement,  protège et lisse le teint.;new;3517360002119;Natessance;;http://www.lilibio.com/img/p/457-577-large.jpg;Visage>Soin hydratant;in stock;3;:::5.9;;;y;Natessance;;0;;n;;;;;;
634-676; crème visage de jour   [marilou bio] volume - 30 ml;http://www.lilibio.com/creme-hydratante/634-creme-visage-jour.html;3.9;Votre peau est nourrit au quotidien. Riche en beurre de karité, en huile de tournesol et en cire, elle protège et nourrit durablement vos lèvres.;new;3760143830502;Marilou bio;;http://www.lilibio.com/img/p/634-776-large.jpg;Visage>Soin hydratant;in stock;1;:::5.9;;;y;Marilou bio;;0;;n;;;;;;
661-687; nectar de rose peaux délicates  [melvita] volume - 50 ml;http://www.lilibio.com/creme-hydratante/661-nectar-de-rose.html;24.9;Crème jour des peaux délicates. Ce soin réunit l'action étonnante et légendaire de la rose sous toutes ses formes. Quand l'eau florale de rose croise l'huile essentielle de rose de Damas et l'huile de rose musquée. Une action apaisanté et régénératrice puissante.;new;3284410011116;Melvita;;http://www.lilibio.com/img/p/661-805-large.jpg;Visage>Soin hydratant;in stock;2;:::5.9;;;y;Melvita;;0;;n;;;;;;
736-753; crème revitalisante apicosma   [melvita] volume - 50 ml;http://www.lilibio.com/creme-hydratante/736-creme-revitalisante-apicosma.html;15.9; Soin des peaux sensibles et réactives. Formulation sans parfum. L'huile de millepertuis, d'amande douce et de lys pour protéger. De la fleur d'oranger du karité et du miel pour adoucir.;new;3284410013479;Melvita;;http://www.lilibio.com/img/p/736-884-large.jpg;Visage>Soin hydratant;in stock;3;:::5.9;;;y;Melvita;;0;;n;;;;;;
877-963; soin riche réhydratant visage  [jonzac] volume - 50 ml;http://www.lilibio.com/creme-hydratante/877-soin-riche-rehydratant.html;11.9;Soin riche réhydratant pour les peaux déshydratées et sensibles, à l'Eau Thermale de Jonzac. Hypoallergénique et non comédogène.;new;3517360001372;Jonzac;;http://www.lilibio.com/img/p/877-1134-large.jpg;Visage>Soin hydratant;in stock;2;:::5.9;;;y;Jonzac;;0;;n;;;;;;
48-81; huile botanique concentré de beauté  [cattier] volume - 50 ml;http://www.lilibio.com/creme-nourrissante/48-huile-botanique.html;19.9;Un concentré de beauté anti-âge qui sublime, hydrate et régénère l'épiderme. Idéal après le soleil avec ses huiles deSésame, Coton et Carotte.;new;3283950911962;Cattier;;http://www.lilibio.com/img/p/48-89-large.jpg;Visage>Soin nourrissant;in stock;6;:::5.9;;;y;Cattier;;0;;n;;;;;;
149-202; huile précieuse d'argan   [elicey] volume - 50 ml;http://www.lilibio.com/creme-nourrissante/149-huile-precieuse-d-argan.html;29.93;Concentré d'huile d'argan enrichie en actif anti-pollution et vitamine E.;new;3760087901566;Elicey;;http://www.lilibio.com/img/p/149-241-large.jpg;Visage>Soin nourrissant;in stock;1;:::5.9;;;y;Elicey;;0;;y;;;;;;
250-305; crème visage réparatrice nutrition intense [florame] volume - 50 ml;http://www.lilibio.com/creme-nourrissante/250-creme-visage-reparatrice-bio.html;17.9;Soin des peaux sèches et agréssées. La gamme nutrition   intense régénère et protège avec son complexe de beurre de karité,   huiles essentielles de bois de rose, orange amère et ylang ylang.;new;3516170018419;Florame;;http://www.lilibio.com/img/p/250-353-large.jpg;Visage>Soin nourrissant;in stock;3;:::5.9;;;y;Florame;;0;;n;;;;;;
419-463; crème de jour nourrissante à l'aloé vera [naturaloé] volume - 50 ;http://www.lilibio.com/creme-nourrissante/419-creme-de-jour-nourrissante-a-l-aloe-vera.html;23.9;La crème nourrissante à de Naturaloé est le soin des peaux délipidées. Elle traite la ride dès son origine et hydrate durablement les peaux sèches.;new;3760101450049;Naturaloé;;http://www.lilibio.com/img/p/419-539-large.jpg;Visage>Soin nourrissant;in stock;3;:::5.9;;;y;Naturaloé;;0;;n;;;;;;
434-477; huile confort à l'amande [weleda] volume - 50 ml;http://www.lilibio.com/creme-nourrissante/434-huile-confort-a-l-amande.html;12.7;L'Huile Amande Confort absolu de Weleda est un soin intensif qui  équilibre les fonctions de la peau, apaise et renforce ses capacités de  protection.;new;3596209532642;Weleda;;http://www.lilibio.com/img/p/434-554-large.jpg;Visage>Soin nourrissant;in stock;5;:::5.9;;;y;Weleda;;0;;n;;;;;;
470-511; cold cream [weleda] volume - 30 ml;http://www.lilibio.com/creme-nourrissante/470-cold-cream.html;7.1;Le cold cream de Weleda à la texture riche, nourrit et adoucit grâce à l'huile d'amande douce. Renforce le film hydrolipidique de la peau.;new;3596209530280;Weleda;;http://www.lilibio.com/img/p/470-592-large.jpg;Visage>Soin nourrissant;in stock;7;:::5.9;;;y;Weleda;;0;;n;;;;;;
496-538; crème au calendula [weleda] volume - 75 ml;http://www.lilibio.com/creme-nourrissante/496-creme-au-calendula.html;7.1;La crème au Calendula de Weleda s'adapte aux peaux sensibles ou sèches des adultes comme des enfants. Formulée très douce avec ses huiles de sésame, tournesol calendula et amande douce.;new;3596206332825;Weleda;;http://www.lilibio.com/img/p/496-621-large.jpg;Visage>Soin nourrissant;in stock;4;:::5.9;;;y;Weleda;;0;;n;;;;;;
683-708; crème riche hydraprotectrice  [melvita] volume - 50 ml;http://www.lilibio.com/creme-nourrissante/683-creme-riche.html;22.9;Soin hydra protecteur des peaux sèches à très sèches. L'action conjuguée des huiles d'onagre, bourrache et amande douce vous plonge dans un bain de réconfort. Le beurre de karité maintient l'hydratation de la peau.;new;3284410013561;Melvita;;http://www.lilibio.com/img/p/683-829-large.jpg;Visage>Soin nourrissant;in stock;1;:::5.9;;;y;Melvita;;0;;n;;;;;;
734-751; crème hydratante apicosma   [melvita] volume - 50 ml;http://www.lilibio.com/creme-nourrissante/734-creme-hydratant-apicosma.html;15.9; Soin des peaux sèches et dévitalisées. L'aloé vera, le miel et les huiles de rosier muscat et perilla vous apportent tout le confort nécessaire. La gelée royale et la châtaigne apporte une action vitaminée à votre peau.;new;3284410013448;Melvita;;http://www.lilibio.com/img/p/734-882-large.jpg;Visage>Soin nourrissant;in stock;1;:::5.9;;;y;Melvita;;0;;n;;;;;;
784-801; flamenca fluide de jour réconfortant  [les douces angevines] volume ;http://www.lilibio.com/creme-nourrissante/784-flamenca.html;25.8;Fluide de jour réconfortant, des peaux sèches et sensibles. Les huiles de bourrache et rosier muscat pour nourrir en profondeur, le calendula pour adoucir et l'hélichryse pour protéger.;new;3555960000258;Les douces angevines;;http://www.lilibio.com/img/p/784-933-large.jpg;Visage>Soin nourrissant;in stock;1;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
984-1067;eglantine fluide des peaux susceptibles [les douces angevines] volume ;http://www.lilibio.com/creme-nourrissante/984-eglantine-fluide-des-peaux-susceptibles-les-douces-angevines-.html;31.9;Eglantine est naturellement tendre et frais, il  soulage, adoucit et protège les peaux qui s’irritent, se dessèchent  facilement et sont sensibles aux rougeurs. Il est recommandé pour les  agressions naturelles et modernes (soleil,vent, froid, pollution) et  convient aux enfants dès 36 mois.;new;3555960000135;Les douces angevines;;http://www.lilibio.com/img/p/984-1262-large.jpg;Visage>Soin nourrissant;in stock;1;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
256-311; brosse anti-cellulite minceur et fermeté   [florame] matière - bois;http://www.lilibio.com/accessoire-corps/256-brosse-anti-cellulite-minceur-et-fermete.html;8.9;Pour éliminer la cellulite incrustée, il faut masser! Cette brosse sera votre meilleur alliée!;new;4009463600938;Florame;;http://www.lilibio.com/img/p/256-359-large.jpg;Corps>Accessoire corps;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
20-380; lia fluide divin yeux et lèvres  [les douces angevines] volume - 15 ;http://www.lilibio.com/contour-des-yeux/20-lia-bio.html;62.9;Fluide divin pour les yeux et le contour des lèvres. Ce petit bijoux défatigue et régénéere les zones les plus fines et sensibles du visage. Il lutte contre les rides et ridules installées mais aussi les poches et les cernes. Très économique, une seule goutte suffit pour innonder les contours des yeux de réconfort.;new;3555960000395;Les douces angevines;;http://www.lilibio.com/img/p/20-63-large.jpg;Visage>Contour des yeux;in stock;2;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
169-222; contour des yeux lift'argan anti-rides [natessance] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/169-contour-des-yeux-lift-argan-bio.html;21.9;Le contour des yeux anti-rides Lift'Argan est un soin complet qui combat les rides, les poches et les cernes. Des actions anti-oxydante et anti-ride avec l'huile d'Argan bio et l'extrait d'Alfalfa.;new;3517360014242;Natessance;;http://www.lilibio.com/img/p/169-268-large.jpg;Visage>Contour des yeux;in stock;4;:::5.9;;;y;Natessance;;0;;n;;;;;;
236-291; crème contour yeux délicats dermastress [florame] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/236-contour-yeux-delicats-bio.html;22.5;Soin gel complet, anti cernes, anti poches et anti rides pour les contour des yeux fragiles. Le complexe derma-stress riche en huiles essentielles et végétales, protège nourrit et combat contre les agressions exterieures et les signes de l'âge.;new;3516170016934;Florame;;http://www.lilibio.com/img/p/236-339-large.jpg;Visage>Contour des yeux;in stock;5;:::5.9;;;y;Florame;;0;;n;;;;;;
449-490; baume contour des yeux   [plante system] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/449-baume-contour-des-yeux.html;12.9;Effet tenseur immédiat pour un regard éclatant. Ce soin aux extraits d'acacia, d'arnica et de poudre de riz, atténue les rides de la patte d'oie. Testé sur les yeux sensibles et porteur de lentille.;new;3578830147891;Plante system;;http://www.lilibio.com/img/p/449-569-large.jpg;Visage>Contour des yeux;in stock;3;:::5.9;;;y;Plante system;;0;;n;;;;;;
450-491; gel contour des yeux anti-cernes   [plante system] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/450-gel-contour-des-yeux-anti-cernes-bio.html;12.9;Gel frais traitant et apaisant, combat les poches et cernes les plus marquées. Ce soin composé d'eau florale de bleuet, arnica et acide hyaluronique, lisse le contour des yeux, active la circulation du sang pour dégonfler les poches et effacer les marques des cernes.;new;3578830147907;Plante system;;http://www.lilibio.com/img/p/450-570-large.jpg;Visage>Contour des yeux;in stock;2;:::5.9;;;y;Plante system;;0;;n;;;;;;
461-502; contour yeux lissant à la rose musquée [weleda] volume - 10 ml;http://www.lilibio.com/contour-des-yeux/461-contour-yeux-lissant-a-la-rose-musquee.html;16.3;Décrispe et lisse les 1er rides et ridules du contour des yeux. Formulée sans huiles esentielles il est parfaitement toléré par les épidermes les plus délicats.;new;3596209532567;Weleda;;http://www.lilibio.com/img/p/461-581-large.jpg;Visage>Contour des yeux;in stock;2;:::5.9;;;y;Weleda;;0;;n;;;;;;
465-506; contour des yeux raffermissant à la grenade [weleda] volume - 10 ml;http://www.lilibio.com/contour-des-yeux/465-contour-des-yeux-raffermissant-a-la-grenade.html;21.9;Soin contour des yeux anti-rides raffermissant des peaux délicates. Sans parfum et gorgé d'anti-oxydants naturels, il protège le contour de l’œil des agressions extérieures et atténue les signes de l'âge.;new;3596209532673;Weleda;;http://www.lilibio.com/img/p/465-585-large.jpg;Visage>Contour des yeux;in stock;1;:::5.9;;;y;Weleda;;0;;n;;;;;;
662-688; gel tenseur contour des yeux   [melvita] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/662-gel-contour-des-yeux.html;17.6; Gel tenseur qui contibue à attenuer les cernes et les poches et à estomper les rides et ridules.;new;3284410013776;Melvita;;http://www.lilibio.com/img/p/662-806-large.jpg;Visage>Contour des yeux;in stock;3;:::5.9;;;y;Melvita;;0;;n;;;;;;
879-965; contour des yeux réhydratant   [jonzac] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/879-contour-des-yeux-rehydratant.html;11.9;Soin Contour des yeux à l'Eau Thermale de Jonzac, pour les peaux désydratées et sensibles. Hypoallergénique et sans parfum.;new;3517360001396;Jonzac;;http://www.lilibio.com/img/p/879-1136-large.jpg;Visage>Contour des yeux;in stock;2;:::5.9;;;y;Jonzac;;0;;n;;;;;;
12-51; lumière poudre de gommage  [les douces angevines] poids - 50g;http://www.lilibio.com/masque-et-gommage/12-lumiere.html;20.9;Poudre de gommage vivifiante aux plantes, à préparer soi même. Réoxygème et illumine votre teint.;new;3555960000463;Les douces angevines;;http://www.lilibio.com/img/p/12-52-large.jpg;Visage>Masque et gommage;in stock;3;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
13-45; opaline masque poudre purifiant  [les douces angevines] poids - 50g;http://www.lilibio.com/masque-et-gommage/13-opaline.html;20.9;Masque purifiant détoxifiant. Presenté sous forme de poudre à préparer vous même, il nettoie en profondeur avec l'argile blanche en poudre et l'avoine. Ce soin maison illumine votre teint comme jamais. Goutez au plaisir de préparer votre soin.;new;3555960000470;Les douces angevines;;http://www.lilibio.com/img/p/13-53-large.jpg;Visage>Masque et gommage;in stock;3;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
101-152; gommage à l'argile blanche   [cattier] volume - 100 ml;http://www.lilibio.com/masque-et-gommage/101-gommage-a-l-argile-blanche.html;5.9;Adapté à tous les types de peaux, le Gommage à l'Argile Blanche purifie, adoucit et clarifie l'epiderme.;new;3283950910996;Cattier;;http://www.lilibio.com/img/p/101-181-large.jpg;Visage>Masque et gommage;in stock;2;:::5.9;;;y;Cattier;;0;;n;;;;;;
103-154; masque à l'argile verte   [cattier] volume - 100 ml;http://www.lilibio.com/masque-et-gommage/103-masque-a-l-argile-verte.html;4.9;Purifiant et reminéralisant, le masque à l'Argile Verte est le soin douceur idéal des peaux mixtes à grasses. Extrêmement purifiante avec son huile de menthe poivrée.;new;3283950910903;Cattier;;http://www.lilibio.com/img/p/103-183-large.jpg;Visage>Masque et gommage;in stock;2;:::5.9;;;y;Cattier;;0;;n;;;;;;
104-155; masque à l'argile jaune   [cattier] volume - 100 ml;http://www.lilibio.com/masque-et-gommage/104-masque-a-l-argile-jaune.html;4.9;Apaisant et reminéralisant, le masque à l'Argile Jaune nourrit et adoucit, tout en purifiant les peaux sèches.;new;3283950910927;Cattier;;http://www.lilibio.com/img/p/104-184-large.jpg;Visage>Masque et gommage;in stock;8;:::5.9;;;y;Cattier;;0;;n;;;;;;
161-214; masque hydratant bonne mine [tamalys] volume - 75 ml;http://www.lilibio.com/masque-et-gommage/161-masque-hydratant-bonne-mine.html;19.1;Pour un pur moment de réconfort, ce masque bonne mine anti-âge, illumine votre teint et détoxifie les cellules. Riche en polyphénols de fraise, pour lutter contre les agressions quotidiennes.;new;3770000398045;Tamalys;;http://www.lilibio.com/img/p/161-257-large.jpg;Visage>Masque et gommage;in stock;3;:::5.9;;;y;Tamalys;;0;;y;;;;;;
167-220; soin exfoliant douceur lift'argan anti-âge  [natessance] volume - 50;http://www.lilibio.com/masque-et-gommage/167-soin-exfoliant-lift-argan.html;15.9;Le soin exfoliant anti-âge Lift'argan rend votre peau éclatante  de beauté. Lift'Argan a puisé dans la nature des actifs végétaux aux  bienfaits hydratants, anti-âge et liftant.;new;3517360000085;Natessance;;http://www.lilibio.com/img/p/167-266-large.jpg;Visage>Masque et gommage;in stock;8;:::5.9;;;y;Natessance;;0;;n;;;;;;
168-221; masque crème lissant lift'argan [natessance] volume - 50 ml;http://www.lilibio.com/masque-et-gommage/168-masque-creme-lissant-lift-argan.html;15.9;Le masque crème anti-âge lissant Lift'Argan détend les traits et regonfle les ridules. Un véritable bain d'hydratation avec de l'huile d'Argan biologique.;new;3517360000092;Natessance;;http://www.lilibio.com/img/p/168-267-large.jpg;Visage>Masque et gommage;in stock;3;:::5.9;;;y;Natessance;;0;;n;;;;;;
177-230; gommage dynamisant bioéclat [natessance] volume - 50 ml;http://www.lilibio.com/masque-et-gommage/177-gommage-dynamisant-bioeclat.html;13.9;Le gommage dynamisant Bioéclat vous procure une peau toute douce. Il élimine les cellules mortes en douceur et laisse une peau fraiche et éclatante.OFFERT pour 2 produits de la gamme Bioéclat achetés ;new;3517360002560;Natessance;;http://www.lilibio.com/img/p/177-276-large.jpg;Visage>Masque et gommage;in stock;4;:::5.9;;;y;Natessance;;0;;n;;;;;;
178-231; masque illuminateur bioéclat [natessance] volume - 50 ml;http://www.lilibio.com/masque-et-gommage/178-masque-illuminateur-bioeclat.html;14.9;Le masque illuminateur Bioéclat est réconfortant et hydratant, il ravive votre luminosité naturelle.2 produits Bioéclat achetés = 1 gommage dynamisant Bioéclat OFFERT-;new;3517360092561;Natessance;;http://www.lilibio.com/img/p/178-277-large.jpg;Visage>Masque et gommage;in stock;5;:::5.9;;;y;Natessance;;0;;n;;;;;;
207-263; masque hydratant au karité bio [natessance] volume - 50 ml;http://www.lilibio.com/masque-et-gommage/207-masque-hydratant-au-karite-bio.html;9.9;Le masque hydratant au karité BIO  hydrate et restruture des peaux sèches. Idéal pour les peaux à tendance sèche en quette de réconfort.;new;3517360087840;Natessance;;http://www.lilibio.com/img/p/207-308-large.jpg;Visage>Masque et gommage;in stock;3;:::5.9;;;y;Natessance;;0;;n;;;;;;
