categorie|identifiant_unique|titre|description|prix|URL_produit|URL_image|frais_de_port|disponibilite|delai_de_livraison|garantie|reference_modele|D3E|marque|EAN|prix_barre|devise|occasion|type_promotion|URL_mobile
Visage>Soin hydratant|675-701| Hydratsim   [Melvita] Volume - 50 mL|Gel désaltérant des peaux deshydratées. Le gel d'aloé vera et l'acide hyaluronique végétale hydrate en profondeur et durablement. Un teint lissé, pétillant et purifié.|19.9|http://www.lilibio.com/creme-hydratante/675-hydratsim.html|http://www.lilibio.com/img/p/675-821-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013745||EUR|0|0|
Visage>Soin hydratant|677-703| Aloé véra soft   [Melvita] Volume - 100 mL|Baume hydratant réconfortant. Une hydratation optimale avec ce baume riche d'aloé vera à 60%. Le beurre de karité et la figue de barbarie pour nourrir et protéger toutes les peaux.|12.9|http://www.lilibio.com/creme-hydratante/677-aloe-vera-soft.html|http://www.lilibio.com/img/p/677-823-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013684||EUR|0|0|
Visage>Soin hydratant|735-752| Crème vivifiante   [Melvita] Volume - 50 mL| Soin dynamisant et équilibrant des peaux normales à mixtes. Une action nourrissante en profondeur avec les huiles de noisette, abricot et jojoba.|15.9|http://www.lilibio.com/creme-hydratante/735-creme-vivifiante.html|http://www.lilibio.com/img/p/735-883-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013455||EUR|0|0|
Visage>Soin hydratant|736-753| Crème revitalisante Apicosma   [Melvita] Volume - 50 mL| Soin des peaux sensibles et réactives. Formulation sans parfum. L'huile de millepertuis, d'amande douce et de lys pour protéger. De la fleur d'oranger du karité et du miel pour adoucir.|15.9|http://www.lilibio.com/creme-hydratante/736-creme-revitalisante-apicosma.html|http://www.lilibio.com/img/p/736-884-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013479||EUR|0|0|
Visage>Soin hydratant|877-963| Soin riche réhydratant   [Jonzac] Volume - 50 mL|Soin riche réhydratant pour les peaux déshydratées et sensibles, à l'Eau Thermale de Jonzac.|11.9|http://www.lilibio.com/creme-hydratante/877-soin-riche-rehydratant.html|http://www.lilibio.com/img/p/877-1134-large.jpg|5.9|0|1 jour|0||0.00|Jonzac|3517360001372||EUR|0|0|
Visage>Soin hydratant|878-964| Soin léger réhydratant    [Jonzac] Volume - 50 mL|Soin léger réhydratant pour les peaux déshydratées et sensibles, à l'Eau Thermale de Jonzac. Retrouvez une peau revitalisée et éclatante de santé.|11.9|http://www.lilibio.com/creme-hydratante/878-soin-leger-rehydratant-.html|http://www.lilibio.com/img/p/878-1135-large.jpg|5.9|0|1 jour|0||0.00|Jonzac|3517360001389||EUR|0|0|
Visage>Soin nourrissant|149-202| Huile précieuse d'Argan   [Elicey] Volume - 50 mL|Concentré d'huile d'argan enrichie en actif anti-pollution et vitamine E.|31.9|http://www.lilibio.com/creme-nourrissante/149-huile-precieuse-d-argan.html|http://www.lilibio.com/img/p/149-241-large.jpg|5.9|0|1 jour|0||0.00|Elicey|3760087901566|39.9|EUR|0|1|
Visage>Soin nourrissant|214-270| Crème hydratation intense-Anti-rides BIO   [Natessance] Volume - 50 mL|Texture ultra réconfortante pour les peaux sèches.|19.9|http://www.lilibio.com/creme-nourrissante/214-creme-hydratation-intense-anti-rides-bio.html|http://www.lilibio.com/img/p/214-315-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360014273||EUR|0|0|
Visage>Soin nourrissant|235-290| Crème nutritive onctueuse peaux sèches   [Florame] Volume - 30 mL|Soin quotidien et relipidiant des peaux sèches.|21.9|http://www.lilibio.com/creme-nourrissante/235-creme-nutritive-onctueuse-peaux-seches.html|http://www.lilibio.com/img/p/235-338-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170016927||EUR|0|0|
Visage>Soin nourrissant|250-305| Crème visage réparatrice   [Florame] Volume - 50 mL|Soin des peaux sèches et agréssées.|17.9|http://www.lilibio.com/creme-nourrissante/250-creme-visage-reparatrice-bio.html|http://www.lilibio.com/img/p/250-353-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018419||EUR|0|0|
Visage>Soin nourrissant|419-463| Crème de jour nourrissante à l'aloé vera   [Naturaloé] Volume - 50 mL|Le soin des peaux délipidées.|23.9|http://www.lilibio.com/creme-nourrissante/419-creme-de-jour-nourrissante-a-l-aloe-vera.html|http://www.lilibio.com/img/p/419-539-large.jpg|5.9|0|1 jour|0||0.00|Naturaloé|3760101450049||EUR|0|0|
Visage>Soin nourrissant|434-477| Huile confort à l'amande   [Weleda] Volume - 50 mL|Soin intensif apaisant.|12.7|http://www.lilibio.com/creme-nourrissante/434-huile-confort-a-l-amande.html|http://www.lilibio.com/img/p/434-554-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596209532642||EUR|0|0|
Visage>Soin nourrissant|470-511| Cold cream   [Weleda] Volume - 30 mL|Soin grand froid pour peaux sèches à très sèches.|7.1|http://www.lilibio.com/creme-nourrissante/470-cold-cream.html|http://www.lilibio.com/img/p/470-592-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596209530280||EUR|0|0|
Visage>Soin nourrissant|471-512| Crème médicinale   [Weleda] Volume - 30 mL|Soin répérateur des peaux agréssées ou exposées.|7.1|http://www.lilibio.com/creme-nourrissante/471-creme-medicinale.html|http://www.lilibio.com/img/p/471-593-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596206191804||EUR|0|0|
Visage>Soin nourrissant|496-538| Crème au calendula   [Weleda] Volume - 75 mL|Nourrit et protège.|7.1|http://www.lilibio.com/creme-nourrissante/496-creme-au-calendula.html|http://www.lilibio.com/img/p/496-621-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596206332825||EUR|0|0|
Visage>Soin nourrissant|683-708| Crème riche   [Melvita] Volume - 50 mL|Soin hydra protecteur des peaux sèches à très sèches. L'action conjuguée des huiles d'onagre bourrache et amande douce vous plonge dans un bain de réconfort. Le beurre de karité maintient l'hydratation de la peau.|22.9|http://www.lilibio.com/creme-nourrissante/683-creme-riche.html|http://www.lilibio.com/img/p/683-829-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013561||EUR|0|0|
Visage>Soin nourrissant|701-716| Crème universelle   [Melvita] Volume - 150 mL| Le soin adapté à toute la famille et à tout moments. Les vertus adoucissantes et hydratantes du miel et de l’aloe vera aux qualités protectrices et la nutritition du beurre de karité et de l’huile de sésame|14.9|http://www.lilibio.com/creme-nourrissante/701-creme-universelle.html|http://www.lilibio.com/img/p/701-846-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410019556||EUR|0|0|
Visage>Soin nourrissant|734-751| Crème hydratant Apicosma   [Melvita] Volume - 50 mL| Soin des peaux sèches et dévitalisées. L'aloé vera, le miel et les huiles de rosier muscat et perilla vous apportent tout le confort nécessaire. La gelée royale et la châtaigne vous apporte une action vitaminée à votre peau.|15.9|http://www.lilibio.com/creme-nourrissante/734-creme-hydratant-apicosma.html|http://www.lilibio.com/img/p/734-882-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013448||EUR|0|0|
Visage>Soin nourrissant|737-754| Crème nutritive Apicosma   [Melvita] Volume - 50 mL| Soin Anti-rides des peaux très sèches. Le complexe hyper vitaminé et nourrissant est possible grâce l'association de l'huile d'argan, la figue de barbarie, le karité, le miel, la gelée royale et biensûr l'acide hyaluronique. Plongez dans un bain de réconfort.|15.9|http://www.lilibio.com/creme-nourrissante/737-creme-nutritive-apicosma.html|http://www.lilibio.com/img/p/737-885-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013462||EUR|0|0|
Visage>Soin nourrissant|784-801| Flamenca   [Les douces angevines] Volume - 15 mL|Fluide de jour réconfortant, des peaux sèches et sensibles. Les huiles de bourrache et rosier muscat pour nourrir en profondeur, le calendula pour adoucir et l'hélichryse pour protéger.|25.8|http://www.lilibio.com/creme-nourrissante/784-flamenca.html|http://www.lilibio.com/img/p/784-933-large.jpg|5.9|0|1 jour|0||0.00|Les douces angevines|3555960000258||EUR|0|0|
Visage>Contour des yeux|20-380| Lia   [Les douces angevines] Volume - 15 mL|Fluide divin pour les yeux et le contour des lèvres. Ce petit bijoux défatigue et régénéere les zones les plus fines et sensibles du visage. Il lutte contre les rides et ridules installées mais aussi les poches et les cernes. Très économique, 1 seule goutte suffit pour innonder les contours des yeux de réconfort.|62.9|http://www.lilibio.com/contour-des-yeux/20-lia-bio.html|http://www.lilibio.com/img/p/20-63-large.jpg|5.9|0|1 jour|0||0.00|Les douces angevines|3555960000395||EUR|0|0|
Visage>Contour des yeux|49-82| Eclat de rose   [Cattier] Volume - 15 mL|Un contour des yeux anti-âge, anti-cernes et anti-poches qui illumine le regard.|15.7|http://www.lilibio.com/contour-des-yeux/49-eclat-de-rose-bio.html|http://www.lilibio.com/img/p/49-88-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950911955||EUR|0|0|
Visage>Contour des yeux|169-222| Contour des yeux Lift'Argan   [Natessance] Volume - 15 mL|Soin coutour des yeux complet, anti-rides, anti-poches et anti-cernes.|21.9|http://www.lilibio.com/contour-des-yeux/169-contour-des-yeux-lift-argan-bio.html|http://www.lilibio.com/img/p/169-268-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360014242||EUR|0|0|
Visage>Contour des yeux|236-291| Contour yeux délicats   [Florame] Volume - 15 mL|Soin gel complet, anti cernes, anti poches et anti rides pour les contour des yeux fragiles.|22.5|http://www.lilibio.com/contour-des-yeux/236-contour-yeux-delicats-bio.html|http://www.lilibio.com/img/p/236-339-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170016934||EUR|0|0|
Visage>Contour des yeux|449-490| Baume contour des yeux   [Plante system] Volume - 15 mL|Effet tenseur immédiat. Regard éclatant.|12.9|http://www.lilibio.com/contour-des-yeux/449-baume-contour-des-yeux.html|http://www.lilibio.com/img/p/449-569-large.jpg|5.9|0|1 jour|0||0.00|Plante system|3578830147891||EUR|0|0|
Visage>Contour des yeux|450-491| Gel contour des yeux anti-cernes   [Plante system] Volume - 15 mL|Gel frais traitant et apaisant, combat les poches et cernes les plus marquées.|12.9|http://www.lilibio.com/contour-des-yeux/450-gel-contour-des-yeux-anti-cernes-bio.html|http://www.lilibio.com/img/p/450-570-large.jpg|5.9|0|1 jour|0||0.00|Plante system|3578830147907||EUR|0|0|
Visage>Contour des yeux|461-502| Contour yeux lissant à la rose musquée   [Weleda] Volume - 10 mL|Décrispe et lisse les 1er rides et ridules du contour des yeux.|16.3|http://www.lilibio.com/contour-des-yeux/461-contour-yeux-lissant-a-la-rose-musquee.html|http://www.lilibio.com/img/p/461-581-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596209532567||EUR|0|0|
Visage>Contour des yeux|465-506| Contour des yeux raffermissant à la grenade   [Weleda] Volume - 10 mL|Soin contour des yeux anti-rides raffermissant des peaux délicates. Sans parfum et gorgé d'anti-oxydants naturels, il protège le contour de l’œil des agressions extérieures.|21.9|http://www.lilibio.com/contour-des-yeux/465-contour-des-yeux-raffermissant-a-la-grenade.html|http://www.lilibio.com/img/p/465-585-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596209532673||EUR|0|0|
Visage>Contour des yeux|662-688| Gel contour des yeux   [Melvita] Volume - 15 mL| Gel tenseur qui contibue à attenuer les cernes et les poches et à estomper les rides et ridules.|17.6|http://www.lilibio.com/contour-des-yeux/662-gel-contour-des-yeux.html|http://www.lilibio.com/img/p/662-806-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410013776||EUR|0|0|
Visage>Contour des yeux|879-965| Contour des yeux réhydratant   [Jonzac] Volume - 15 mL|Soin Contour des yeux à l'Eau Thermale de Jonzac, pour les peaux désydratées et sensibles.|11.9|http://www.lilibio.com/contour-des-yeux/879-contour-des-yeux-rehydratant.html|http://www.lilibio.com/img/p/879-1136-large.jpg|5.9|0|1 jour|0||0.00|Jonzac|3517360001396||EUR|0|0|
Visage>Masque et gommage|12-51| Lumière   [Les douces angevines] Poids - 50g|Poudre de gommage vivifiante aux plantes, à préparer soi même. Réoxygème et illumine votre teint.|20.9|http://www.lilibio.com/masque-et-gommage/12-lumiere.html|http://www.lilibio.com/img/p/12-52-large.jpg|5.9|0|1 jour|0||0.00|Les douces angevines|3555960000463||EUR|0|0|
Visage>Masque et gommage|13-45| Opaline   [Les douces angevines] Poids - 50g|Masque purifiant détoxifiant. Presenté sous forme de poudre à préparer vous même, il nettoie en profondeur avec l'argile blanche en poudre et l'avoine. Ce soin maison illumine votre teint comme jamais. Goutez au plaisir de préparer votre soin.|20.9|http://www.lilibio.com/masque-et-gommage/13-opaline.html|http://www.lilibio.com/img/p/13-53-large.jpg|5.9|0|1 jour|0||0.00|Les douces angevines|3555960000470||EUR|0|0|
Visage>Masque et gommage|53-86| Masque purifiant   [Cattier] Volume - 75 mL|Un masque spécialement adapté aux peaux grasses pour un teint frais et éclatant.|5.8|http://www.lilibio.com/masque-et-gommage/53-masque-purifiant.html|http://www.lilibio.com/img/p/53-116-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950080026||EUR|0|0|
Visage>Masque et gommage|102-153| Masque à l'argile rose   [Cattier] Volume - 100 mL|Protecteur et remineralisant, le Masque à l'Argile Rose apaise tout en purifiant les peaux sensibles.|4.9|http://www.lilibio.com/masque-et-gommage/102-masque-a-l-argile-rose.html|http://www.lilibio.com/img/p/102-182-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950910910||EUR|0|0|
Visage>Masque et gommage|103-154| Masque à l'argile verte   [Cattier] Volume - 100 mL|Purifiant et reminéralisant, le masque à l'Argile Verte est le soin douceur idéal des peaux mixtes à grasses. Extrêmement purifiante avec son huile de menthe poivrée.|4.9|http://www.lilibio.com/masque-et-gommage/103-masque-a-l-argile-verte.html|http://www.lilibio.com/img/p/103-183-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950910903||EUR|0|0|
Visage>Masque et gommage|104-155| Masque à l'argile jaune   [Cattier] Volume - 100 mL|Apaisant et reminéralisant, le masque à l'Argile Jaune nourrit et adoucit, tout en purifiant les peaux sèches.|4.9|http://www.lilibio.com/masque-et-gommage/104-masque-a-l-argile-jaune.html|http://www.lilibio.com/img/p/104-184-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950910927||EUR|0|0|
Visage>Masque et gommage|154-207| Masque hydratant anti-âge   [Elicey] Volume - 50 mL|Ce masque bioénérgisant est anti-oxydant. Il purifie le teint et redynamise l'éclat. Son complexe anti-pollution débarasse la peau des salissures du quotidien.|19.9|http://www.lilibio.com/masque-et-gommage/154-masque-hydratant-anti-age.html|http://www.lilibio.com/img/p/154-246-large.jpg|5.9|0|1 jour|0||0.00|Elicey|3760087900934|29.9|EUR|0|1|
Visage>Masque et gommage|161-214| Masque hydratant bonne mine   [Tamalys] Volume - 75 mL|Pour un pur moment de réconfort, ce masque bonne mine anti-âge, illumine votre teint et détoxifie les cellules. Riche en polyphénols de fraise, pour lutter contre les agressions quotidiennes.|19.1|http://www.lilibio.com/masque-et-gommage/161-masque-hydratant-bonne-mine.html|http://www.lilibio.com/img/p/161-257-large.jpg|5.9|0|1 jour|0||0.00|Tamalys|3770000398045|22.9|EUR|0|1|
Visage>Masque et gommage|167-220| Soin exfoliant Lift'Argan   [Natessance] Volume - 50 mL|Gommage doux anti-âge, aux noix d'argan|15.9|http://www.lilibio.com/masque-et-gommage/167-soin-exfoliant-lift-argan.html|http://www.lilibio.com/img/p/167-266-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360000085||EUR|0|0|
Visage>Masque et gommage|168-221| Masque crème lissant Lift'Argan   [Natessance] Volume - 50 mL|Ce masque anti-âge, lisse les traits et gomme les ridules.|15.9|http://www.lilibio.com/masque-et-gommage/168-masque-creme-lissant-lift-argan.html|http://www.lilibio.com/img/p/168-267-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360000092||EUR|0|0|
Visage>Masque et gommage|177-230| Gommage dynamisant Bioéclat   [Natessance] Volume - 50 mL|Pour une peau toute douce. Ce gommage élimine les cellules mortes en douceur et laisse une peau fraiche et éclatante.|13.9|http://www.lilibio.com/masque-et-gommage/177-gommage-dynamisant-bioeclat.html|http://www.lilibio.com/img/p/177-276-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360002560||EUR|0|0|
Visage>Masque et gommage|178-231| Masque illuminateur Bioéclat   [Natessance] Volume - 50 mL|Confortant et hydratant, il ravive votre luminosité naturelle.|14.9|http://www.lilibio.com/masque-et-gommage/178-masque-illuminateur-bioeclat.html|http://www.lilibio.com/img/p/178-277-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360092561||EUR|0|0|
Visage>Masque et gommage|207-263| Masque hydratant au Karité BIO   [Natessance] Volume - 50 mL|Le soin hydratant et restruturant des peaux sèches.|9.9|http://www.lilibio.com/masque-et-gommage/207-masque-hydratant-au-karite-bio.html|http://www.lilibio.com/img/p/207-308-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360087840||EUR|0|0|
Visage>Masque et gommage|237-292| Crème tendre exfoliante   [Florame] Volume - 75 mL|Gommage dynamique anti-oxydant.|16.9|http://www.lilibio.com/masque-et-gommage/237-creme-tendre-exfoliante.html|http://www.lilibio.com/img/p/237-340-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170016958||EUR|0|0|
Visage>Masque et gommage|238-293| Masque crème pureté   [Florame] Volume - 75 mL|Soin purifiant des peaux délicates.|18.9|http://www.lilibio.com/masque-et-gommage/238-masque-creme-purete.html|http://www.lilibio.com/img/p/238-341-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170016965||EUR|0|0|
Visage>Masque et gommage|240-295| Masque crème caresse   [Florame] Volume - 75 mL|Soin réhydratant profond.|18.9|http://www.lilibio.com/masque-et-gommage/240-masque-creme-caresse.html|http://www.lilibio.com/img/p/240-343-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170016972||EUR|0|0|
Visage>Masque et gommage|416-460| Gel baume d'aloé vera   [Naturaloé] Volume - 50 mL|Le soin des brûlures légères, les coups de soleil ou encore les chocs bénins.|14.9|http://www.lilibio.com/masque-et-gommage/416-gel-baume-d-aloe-vera.html|http://www.lilibio.com/img/p/416-536-large.jpg|5.9|0|1 jour|0||0.00|Naturaloé|3760101450254||EUR|0|0|
Visage>Masque et gommage|451-492| Gommage relaxant visage et corps   [Plante system] Volume - 100 mL|Pour lisser le grain de peau et éliminer les cellules mortes.|10.9|http://www.lilibio.com/masque-et-gommage/451-gommage-relaxant-visage-et-corps.html|http://www.lilibio.com/img/p/451-571-large.jpg|5.9|0|1 jour|0||0.00|Plante system|3578830147808||EUR|0|0|
Visage>Masque et gommage|629-671| Gommage visage   [Melvita] Volume - 100 mL| Désincruste les pores pour une peau plus belle. L'huile de ciste et de litsée apportent une action purifiante.|12.9|http://www.lilibio.com/masque-et-gommage/629-gommage-visage.html|http://www.lilibio.com/img/p/629-771-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410014575||EUR|0|0|
Visage>Masque et gommage|630-672| Masque à l'argile   [Melvita] Volume - 100 mL|Ce masque riche en argile blanche nettoie en profondeur. Le tea tree, la sauge et le zinc forment un complexe purifiant.|12.9|http://www.lilibio.com/masque-et-gommage/630-masque-a-l-argile.html|http://www.lilibio.com/img/p/630-772-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410014599||EUR|0|0|
Visage>Masque et gommage|632-674| Masque purifiant   [Marilou bio] Volume - 75 mL|Pour purifier votre peau et absorber les impuretés.|3.9|http://www.lilibio.com/masque-et-gommage/632-masque-purifiant.html|http://www.lilibio.com/img/p/632-774-large.jpg|5.9|0|1 jour|0||0.00|Marilou bio|3760143830526||EUR|0|0|
Visage>Masque et gommage|633-675| Gommage purifiant   [Marilou bio] Volume - 75 mL|Pour purifier votre peau et affiner le grain de peau.|3.9|http://www.lilibio.com/masque-et-gommage/633-gommage-purifiant.html|http://www.lilibio.com/img/p/633-775-large.jpg|5.9|0|1 jour|0||0.00|Marilou bio|3760143830519||EUR|0|0|
Visage>Masque et gommage|668-695| Gommage exfoliant visage   [Melvita] Volume - 75 mL| Exfoliant doux et fondant. Il élimine les cellules mortes et l'excès de sébum tout en douceur avec sa poudre de bambou et ses billes de silice.|13.7|http://www.lilibio.com/masque-et-gommage/668-gommage-exfoliant-visage.html|http://www.lilibio.com/img/p/668-814-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410014087||EUR|0|0|
Visage>Masque et gommage|670-696| Masque fermeté   [Melvita] Volume - 75 mL| Soin réconfortant et tenseur des peaux sèches. L'hydratation et le réconfort est apporté par les huiles de bourrache, sisymbre et rosier muscat. L'action anti-âge est apportée par l'huile d'immortelle.|14.6|http://www.lilibio.com/masque-et-gommage/670-masque-fermete.html|http://www.lilibio.com/img/p/670-815-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410014100||EUR|0|0|
Visage>Masque et gommage|671-699| Masque purifiant   [Melvita] Volume - 75 mL| Soin purifiant des peaux normales et mixtes. A base d'argile verte d'huile de tea tree et de lavande pour purifier et nettoyer en profondeur.|13.7|http://www.lilibio.com/masque-et-gommage/671-masque-purifiant.html|http://www.lilibio.com/img/p/671-818-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410014124||EUR|0|0|
